"DATE","normalAvgTemp","normalAvgTempStd","normalMaxTemp","normalMaxTempStd","normalMinTemp","normalMinTempStd","normalMtdPrcp","normalMtdSnow","ELEVATION","STATION","Long","Lat","ZipCode","County","State","RadiusInMiles","BoundsWest","BoundsEast","BoundsNorth","BoundsSouth"
"02-03",20.4,11.5,28.9,11.1,12,13.2,0.18,2.1,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-04",20.6,11.5,29.1,11,12.1,13.2,0.24,2.8,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-05",20.7,11.4,29.2,11,12.2,13.1,0.3,3.5,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-06",20.9,11.4,29.4,10.9,12.3,13,0.36,4.1,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-07",21,11.3,29.6,10.9,12.5,13,0.42,4.8,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-08",21.2,11.3,29.8,10.9,12.6,13,0.48,5.5,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-09",21.4,11.2,30,10.8,12.8,12.9,0.53,6.2,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-10",21.6,11.2,30.2,10.8,13,12.9,0.59,6.9,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-11",21.8,11.2,30.4,10.8,13.2,12.9,0.66,7.7,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-12",22,11.2,30.6,10.7,13.4,12.8,0.72,8.3,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-13",22.3,11.1,30.9,10.7,13.6,12.8,0.78,9.1,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-14",22.5,11.1,31.1,10.7,13.9,12.8,0.84,9.8,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-15",22.7,11.1,31.4,10.7,14.1,12.8,0.91,10.4,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-16",23,11.1,31.6,10.7,14.4,12.8,0.97,11.1,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-17",23.3,11.1,31.9,10.7,14.6,12.8,1.03,11.8,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-18",23.5,11.1,32.2,10.7,14.9,12.8,1.09,12.5,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-19",23.8,11.1,32.5,10.8,15.2,12.8,1.16,13.2,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-20",24.1,11.1,32.8,10.8,15.4,12.8,1.22,13.8,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-21",24.4,11.1,33.1,10.8,15.7,12.8,1.28,14.5,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-22",24.7,11.2,33.4,10.8,16,12.8,1.35,15.2,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-23",25,11.1,33.7,10.9,16.3,12.8,1.42,15.9,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-24",25.3,11.2,34,10.9,16.6,12.8,1.48,16.5,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-25",25.6,11.2,34.3,10.9,17,12.7,1.55,17.2,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-26",25.9,11.2,34.6,11,17.3,12.7,1.63,17.9,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-27",26.2,11.2,34.9,11,17.6,12.7,1.7,18.6,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-28",26.6,11.2,35.2,11.1,17.9,12.6,1.77,19.3,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"02-29",26.7,11.2,35.4,11.1,18.1,12.6,NA,NA,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-01",26.9,11.2,35.5,11.1,18.3,12.6,0.07,0.7,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-02",27.2,11.1,35.9,11.1,18.6,12.6,0.14,1.4,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-03",27.6,11.1,36.2,11.2,18.9,12.5,0.21,2.1,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-04",27.9,11.1,36.5,11.2,19.3,12.4,0.27,2.8,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-05",28.2,11,36.8,11.2,19.6,12.3,0.34,3.6,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-06",28.6,11,37.2,11.2,19.9,12.3,0.41,4.3,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-07",28.9,10.9,37.5,11.2,20.3,12.2,0.48,5,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-08",29.2,10.9,37.9,11.1,20.6,12,0.56,5.7,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-09",29.6,10.8,38.2,11.1,21,11.9,0.63,6.4,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-10",29.9,10.7,38.5,11.1,21.3,11.8,0.71,7.1,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-11",30.3,10.6,38.9,11.1,21.7,11.7,0.78,7.8,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-12",30.6,10.5,39.2,11.1,22.1,11.5,0.85,8.4,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-13",31,10.4,39.6,11,22.4,11.4,0.92,9.1,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-14",31.4,10.3,40,11,22.8,11.2,0.98,9.7,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-15",31.7,10.2,40.3,11,23.1,11.1,1.05,10.3,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-16",32.1,10.1,40.7,10.9,23.5,10.9,1.13,10.9,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-17",32.5,10,41.1,10.9,23.9,10.7,1.2,11.5,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-18",32.8,9.9,41.4,10.9,24.2,10.6,1.27,12.1,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-19",33.2,9.8,41.8,10.8,24.6,10.4,1.34,12.6,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-20",33.6,9.7,42.2,10.8,25,10.2,1.42,13.2,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-21",34,9.6,42.6,10.8,25.4,10,1.49,13.7,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-22",34.4,9.5,43,10.7,25.7,9.9,1.57,14.1,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-23",34.8,9.4,43.4,10.7,26.1,9.7,1.64,14.6,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-24",35.2,9.3,43.9,10.6,26.5,9.6,1.71,15,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-25",35.6,9.2,44.3,10.6,26.9,9.4,1.79,15.4,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-26",36,9.1,44.7,10.6,27.3,9.3,1.86,15.8,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-27",36.4,9,45.2,10.5,27.7,9.2,1.94,16.2,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-28",36.9,8.9,45.6,10.5,28.1,9,2.01,16.6,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-29",37.3,8.8,46.1,10.5,28.5,8.9,2.09,16.9,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-30",37.7,8.7,46.6,10.4,28.9,8.8,2.16,17.2,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"03-31",38.2,8.7,47,10.4,29.3,8.6,2.24,17.5,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-01",38.6,8.6,47.5,10.4,29.7,8.5,0.09,0.3,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-02",39.1,8.5,48,10.4,30.1,8.4,0.18,0.5,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-03",39.5,8.5,48.5,10.4,30.5,8.3,0.27,0.7,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-04",40,8.4,49,10.4,31,8.2,0.36,1,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-05",40.5,8.3,49.6,10.4,31.4,8.1,0.45,1.2,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-06",40.9,8.3,50.1,10.4,31.8,8,0.54,1.4,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-07",41.4,8.3,50.6,10.4,32.2,8,0.63,1.6,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-08",41.9,8.2,51.2,10.4,32.7,7.9,0.72,1.7,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-09",42.4,8.2,51.7,10.4,33.1,7.8,0.82,1.9,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-10",42.9,8.2,52.2,10.4,33.5,7.8,0.92,2.1,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-11",43.4,8.1,52.8,10.4,34,7.8,1.02,2.2,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-12",43.9,8.1,53.4,10.4,34.4,7.7,1.13,2.4,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-13",44.4,8.1,53.9,10.4,34.8,7.7,1.23,2.6,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-14",44.9,8.1,54.5,10.4,35.3,7.7,1.34,2.7,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-15",45.4,8.1,55,10.4,35.7,7.7,1.45,2.8,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-16",45.9,8.1,55.6,10.4,36.1,7.7,1.55,3,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-17",46.4,8.1,56.2,10.4,36.6,7.7,1.66,3.1,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-18",46.9,8.1,56.7,10.4,37,7.7,1.77,3.2,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-19",47.4,8.1,57.3,10.4,37.4,7.7,1.88,3.3,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-20",47.8,8.1,57.8,10.4,37.9,7.7,1.98,3.4,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-21",48.3,8.1,58.4,10.4,38.3,7.7,2.09,3.5,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-22",48.8,8.1,58.9,10.4,38.7,7.7,2.2,3.6,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-23",49.3,8,59.5,10.4,39.2,7.7,2.3,3.7,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-24",49.8,8,60,10.3,39.6,7.7,2.41,3.8,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-25",50.3,8,60.5,10.3,40,7.7,2.52,3.9,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-26",50.7,8,61,10.3,40.4,7.7,2.63,3.9,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-27",51.2,7.9,61.5,10.2,40.8,7.7,2.74,4,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-28",51.6,7.9,62,10.2,41.2,7.7,2.85,4,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-29",52.1,7.9,62.5,10.1,41.6,7.7,2.96,4.1,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"04-30",52.5,7.8,63,10.1,42,7.6,3.07,4.1,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-01",53,7.8,63.5,10.1,42.4,7.6,0.11,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-02",53.4,7.8,64,10,42.8,7.6,0.21,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-03",53.8,7.8,64.4,10,43.2,7.6,0.33,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-04",54.2,7.7,64.9,9.9,43.6,7.6,0.44,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-05",54.6,7.7,65.3,9.9,44,7.6,0.55,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-06",55,7.7,65.7,9.8,44.4,7.6,0.67,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-07",55.4,7.6,66.1,9.8,44.7,7.6,0.78,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-08",55.8,7.6,66.5,9.8,45.1,7.6,0.89,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-09",56.2,7.6,66.9,9.7,45.5,7.6,1.01,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-10",56.5,7.6,67.3,9.7,45.8,7.6,1.12,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-11",56.9,7.6,67.6,9.7,46.2,7.6,1.24,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-12",57.3,7.6,68,9.7,46.5,7.6,1.35,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-13",57.6,7.6,68.3,9.6,46.9,7.6,1.47,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-14",57.9,7.6,68.7,9.6,47.2,7.6,1.58,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-15",58.3,7.6,69,9.6,47.6,7.6,1.7,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-16",58.6,7.5,69.3,9.5,47.9,7.6,1.82,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-17",58.9,7.5,69.6,9.5,48.3,7.6,1.94,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-18",59.2,7.5,69.9,9.5,48.6,7.6,2.06,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-19",59.6,7.5,70.2,9.4,48.9,7.6,2.19,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-20",59.9,7.5,70.5,9.4,49.2,7.6,2.31,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-21",60.2,7.5,70.8,9.3,49.6,7.6,2.43,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-22",60.5,7.4,71.1,9.3,49.9,7.6,2.56,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-23",60.8,7.4,71.3,9.3,50.2,7.6,2.7,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-24",61.1,7.4,71.6,9.2,50.5,7.5,2.83,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-25",61.4,7.3,71.9,9.2,50.9,7.5,2.96,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-26",61.7,7.3,72.1,9.1,51.2,7.5,3.08,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-27",61.9,7.3,72.4,9.1,51.5,7.4,3.21,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-28",62.2,7.2,72.7,9,51.8,7.4,3.35,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-29",62.5,7.2,72.9,9,52.1,7.4,3.49,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-30",62.8,7.1,73.2,8.9,52.4,7.4,3.62,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"05-31",63.1,7.1,73.5,8.9,52.7,7.3,3.76,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-01",63.4,7.1,73.7,8.8,53.1,7.3,0.14,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-02",63.7,7.1,74,8.8,53.4,7.3,0.27,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-03",64,7,74.3,8.7,53.7,7.3,0.41,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-04",64.3,7,74.5,8.6,54,7.2,0.54,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-05",64.6,6.9,74.8,8.6,54.3,7.2,0.68,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-06",64.8,6.9,75.1,8.5,54.6,7.2,0.82,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-07",65.1,6.8,75.3,8.4,54.9,7.1,0.95,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-08",65.4,6.8,75.6,8.3,55.2,7.1,1.09,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-09",65.7,6.7,75.9,8.3,55.5,7,1.22,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-10",66,6.6,76.2,8.2,55.8,7,1.36,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-11",66.3,6.6,76.4,8.1,56.1,6.9,1.49,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-12",66.6,6.5,76.7,8,56.4,6.9,1.63,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-13",66.9,6.5,77,8,56.7,6.8,1.77,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-14",67.1,6.4,77.3,7.9,57,6.8,1.92,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-15",67.4,6.4,77.5,7.8,57.3,6.7,2.06,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-16",67.7,6.3,77.8,7.8,57.6,6.7,2.2,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-17",68,6.3,78.1,7.7,57.9,6.6,2.34,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-18",68.3,6.2,78.4,7.6,58.2,6.6,2.49,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-19",68.5,6.2,78.6,7.6,58.4,6.5,2.63,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-20",68.8,6.1,78.9,7.5,58.7,6.5,2.78,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-21",69,6.1,79.1,7.5,59,6.5,2.93,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-22",69.3,6,79.4,7.4,59.2,6.4,3.07,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-23",69.5,6,79.6,7.4,59.4,6.4,3.22,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-24",69.8,6,79.9,7.3,59.7,6.4,3.37,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-25",70,6,80.1,7.3,59.9,6.4,3.53,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-26",70.2,5.9,80.3,7.2,60.1,6.3,3.68,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-27",70.5,5.9,80.5,7.2,60.4,6.3,3.83,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-28",70.7,5.9,80.8,7.1,60.6,6.3,3.97,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-29",70.9,5.8,81,7.1,60.8,6.2,4.12,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"06-30",71.1,5.8,81.1,7,61,6.2,4.26,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-01",71.2,5.8,81.3,7,61.1,6.2,0.14,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-02",71.4,5.7,81.5,6.9,61.3,6.1,0.28,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-03",71.6,5.7,81.7,6.9,61.5,6.1,0.42,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-04",71.7,5.7,81.8,6.8,61.6,6.1,0.56,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-05",71.9,5.7,81.9,6.8,61.8,6.1,0.7,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-06",72,5.6,82.1,6.8,61.9,6.1,0.85,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-07",72.1,5.6,82.2,6.7,62,6,0.99,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-08",72.2,5.6,82.3,6.7,62.1,6,1.13,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-09",72.3,5.6,82.4,6.7,62.2,6,1.28,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-10",72.4,5.6,82.5,6.6,62.3,6,1.42,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-11",72.5,5.5,82.5,6.6,62.4,6,1.55,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-12",72.6,5.5,82.6,6.6,62.5,6,1.69,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-13",72.6,5.5,82.6,6.5,62.6,6,1.83,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-14",72.7,5.5,82.7,6.5,62.6,5.9,1.96,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-15",72.7,5.5,82.7,6.5,62.7,5.9,2.09,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-16",72.7,5.4,82.7,6.4,62.7,5.9,2.22,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-17",72.8,5.4,82.8,6.4,62.8,5.9,2.35,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-18",72.8,5.4,82.8,6.3,62.8,5.9,2.47,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-19",72.8,5.3,82.8,6.3,62.8,5.9,2.6,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-20",72.8,5.3,82.7,6.3,62.8,5.8,2.72,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-21",72.8,5.3,82.7,6.2,62.8,5.8,2.85,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-22",72.8,5.3,82.7,6.2,62.8,5.8,2.98,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-23",72.7,5.3,82.7,6.2,62.8,5.8,3.1,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
"07-24",72.7,5.2,82.6,6.2,62.8,5.8,3.22,0,100.6,"USW00014742",-73.15,44.4683,NA,NA,NA,NA,NA,NA,NA,NA
