County,CropTypes,Year,STATEFP,COUNTYFP,GEOID,ALAND,AWATER,Count
Calaveras,Grapes,2017,6,9,6009,2641784992.0,43841871.0,249
Calaveras,Oranges,2017,6,9,6009,2641784992.0,43841871.0,43
Calaveras,Other Hay/Non Alfalfa,2017,6,9,6009,2641784992.0,43841871.0,100
Calaveras,Pistachios,2017,6,9,6009,2641784992.0,43841871.0,19
Calaveras,Walnuts,2017,6,9,6009,2641784992.0,43841871.0,1907
Colusa,Almonds,2017,6,11,6011,2980332742.0,14608887.0,288175
Colusa,Grapes,2017,6,11,6011,2980332742.0,14608887.0,904
Colusa,Oranges,2017,6,11,6011,2980332742.0,14608887.0,28
Colusa,Other Hay/Non Alfalfa,2017,6,11,6011,2980332742.0,14608887.0,16876
Colusa,Pistachios,2017,6,11,6011,2980332742.0,14608887.0,21355
Colusa,Rice,2017,6,11,6011,2980332742.0,14608887.0,576029
Colusa,Tomatoes,2017,6,11,6011,2980332742.0,14608887.0,45940
Colusa,Walnuts,2017,6,11,6011,2980332742.0,14608887.0,129756
Contra Costa,Almonds,2017,6,13,6013,1857229826.0,225285866.0,2865
Contra Costa,Grapes,2017,6,13,6013,1857229826.0,225285866.0,16816
Contra Costa,Other Hay/Non Alfalfa,2017,6,13,6013,1857229826.0,225285866.0,6580
Contra Costa,Pistachios,2017,6,13,6013,1857229826.0,225285866.0,27
Contra Costa,Rice,2017,6,13,6013,1857229826.0,225285866.0,240
Contra Costa,Strawberries,2017,6,13,6013,1857229826.0,225285866.0,8
Contra Costa,Tomatoes,2017,6,13,6013,1857229826.0,225285866.0,4513
Contra Costa,Walnuts,2017,6,13,6013,1857229826.0,225285866.0,427
Del Norte,Other Hay/Non Alfalfa,2017,6,15,6015,2606117982.0,578742642.0,16
El Dorado,Almonds,2017,6,17,6017,4423299441.0,203342316.0,34
El Dorado,Grapes,2017,6,17,6017,4423299441.0,203342316.0,181
El Dorado,Other Hay/Non Alfalfa,2017,6,17,6017,4423299441.0,203342316.0,131
El Dorado,Walnuts,2017,6,17,6017,4423299441.0,203342316.0,148
Fresno,Almonds,2017,6,19,6019,15432139300.0,136609898.0,1180863
Fresno,Grapes,2017,6,19,6019,15432139300.0,136609898.0,1003641
Fresno,Lettuce,2017,6,19,6019,15432139300.0,136609898.0,6520
Fresno,Oranges,2017,6,19,6019,15432139300.0,136609898.0,141806
Fresno,Other Hay/Non Alfalfa,2017,6,19,6019,15432139300.0,136609898.0,9289
Fresno,Pistachios,2017,6,19,6019,15432139300.0,136609898.0,457647
Fresno,Rice,2017,6,19,6019,15432139300.0,136609898.0,4941
Fresno,Strawberries,2017,6,19,6019,15432139300.0,136609898.0,28
Fresno,Tomatoes,2017,6,19,6019,15432139300.0,136609898.0,219742
Fresno,Walnuts,2017,6,19,6019,15432139300.0,136609898.0,146531
Glenn,Almonds,2017,6,21,6021,3403160291.0,33693350.0,239464
Glenn,Grapes,2017,6,21,6021,3403160291.0,33693350.0,1968
Glenn,Oranges,2017,6,21,6021,3403160291.0,33693350.0,83
Glenn,Other Hay/Non Alfalfa,2017,6,21,6021,3403160291.0,33693350.0,46681
Glenn,Pistachios,2017,6,21,6021,3403160291.0,33693350.0,14517
Glenn,Rice,2017,6,21,6021,3403160291.0,33693350.0,368841
Glenn,Tomatoes,2017,6,21,6021,3403160291.0,33693350.0,3871
Glenn,Walnuts,2017,6,21,6021,3403160291.0,33693350.0,220227
Humboldt,Grapes,2017,6,23,6023,9241426488.0,1253864712.0,54
Humboldt,Other Hay/Non Alfalfa,2017,6,23,6023,9241426488.0,1253864712.0,41399
Imperial,Almonds,2017,6,25,6025,10814594615.0,790217372.0,227
Imperial,Grapes,2017,6,25,6025,10814594615.0,790217372.0,463
Imperial,Lettuce,2017,6,25,6025,10814594615.0,790217372.0,36696
Imperial,Other Hay/Non Alfalfa,2017,6,25,6025,10814594615.0,790217372.0,215472
Inyo,Almonds,2017,6,27,6027,26410680788.0,76915743.0,10
Inyo,Grapes,2017,6,27,6027,26410680788.0,76915743.0,31
Inyo,Oranges,2017,6,27,6027,26410680788.0,76915743.0,47
Inyo,Other Hay/Non Alfalfa,2017,6,27,6027,26410680788.0,76915743.0,232
Inyo,Pistachios,2017,6,27,6027,26410680788.0,76915743.0,61
Kern,Almonds,2017,6,29,6029,21062540828.0,78680980.0,1056706
Kern,Grapes,2017,6,29,6029,21062540828.0,78680980.0,395315
Kern,Lettuce,2017,6,29,6029,21062540828.0,78680980.0,3779
Kern,Oranges,2017,6,29,6029,21062540828.0,78680980.0,196974
Kern,Other Hay/Non Alfalfa,2017,6,29,6029,21062540828.0,78680980.0,16470
Kern,Pistachios,2017,6,29,6029,21062540828.0,78680980.0,620042
Kern,Rice,2017,6,29,6029,21062540828.0,78680980.0,24
Kern,Strawberries,2017,6,29,6029,21062540828.0,78680980.0,72
Kern,Tomatoes,2017,6,29,6029,21062540828.0,78680980.0,27101
Kern,Walnuts,2017,6,29,6029,21062540828.0,78680980.0,23955
Kings,Almonds,2017,6,31,6031,3600883803.0,3162664.0,220912
Kings,Grapes,2017,6,31,6031,3600883803.0,3162664.0,50294
Kings,Lettuce,2017,6,31,6031,3600883803.0,3162664.0,1986
Kings,Oranges,2017,6,31,6031,3600883803.0,3162664.0,31
Kings,Other Hay/Non Alfalfa,2017,6,31,6031,3600883803.0,3162664.0,34316
Kings,Pistachios,2017,6,31,6031,3600883803.0,3162664.0,323290
Kings,Rice,2017,6,31,6031,3600883803.0,3162664.0,11
Kings,Tomatoes,2017,6,31,6031,3600883803.0,3162664.0,86349
Kings,Walnuts,2017,6,31,6031,3600883803.0,3162664.0,109980
Klamath,Lettuce,2017,41,35,41035,15391639810.0,503686589.0,1
Klamath,Other Hay/Non Alfalfa,2017,41,35,41035,15391639810.0,503686589.0,11
Lake,Almonds,2017,6,33,6033,3254349190.0,188851723.0,1553
Lake,Grapes,2017,6,33,6033,3254349190.0,188851723.0,7722
Lake,Oranges,2017,6,33,6033,3254349190.0,188851723.0,75
Lake,Other Hay/Non Alfalfa,2017,6,33,6033,3254349190.0,188851723.0,4392
Lake,Other Hay/Non Alfalfa,2017,41,37,41037,21078875998.0,568514572.0,4
Lake,Pistachios,2017,6,33,6033,3254349190.0,188851723.0,52
Lake,Walnuts,2017,6,33,6033,3254349190.0,188851723.0,869
Lassen,Almonds,2017,6,35,6035,11761615584.0,463426056.0,194
Lassen,Grapes,2017,6,35,6035,11761615584.0,463426056.0,8
Lassen,Other Hay/Non Alfalfa,2017,6,35,6035,11761615584.0,463426056.0,86545
Lassen,Rice,2017,6,35,6035,11761615584.0,463426056.0,229
Lassen,Tomatoes,2017,6,35,6035,11761615584.0,463426056.0,28
Lassen,Walnuts,2017,6,35,6035,11761615584.0,463426056.0,86
Los Angeles,Almonds,2017,6,37,6037,10511861492.0,1793485467.0,31
Los Angeles,Grapes,2017,6,37,6037,10511861492.0,1793485467.0,37
Los Angeles,Lettuce,2017,6,37,6037,10511861492.0,1793485467.0,5
Los Angeles,Oranges,2017,6,37,6037,10511861492.0,1793485467.0,11
Los Angeles,Other Hay/Non Alfalfa,2017,6,37,6037,10511861492.0,1793485467.0,5519
Los Angeles,Pistachios,2017,6,37,6037,10511861492.0,1793485467.0,129
Los Angeles,Tomatoes,2017,6,37,6037,10511861492.0,1793485467.0,2
Los Angeles,Walnuts,2017,6,37,6037,10511861492.0,1793485467.0,8
Madera,Almonds,2017,6,39,6039,5534617472.0,42245931.0,572373
Madera,Grapes,2017,6,39,6039,5534617472.0,42245931.0,460532
Madera,Lettuce,2017,6,39,6039,5534617472.0,42245931.0,118
Madera,Oranges,2017,6,39,6039,5534617472.0,42245931.0,13424
Madera,Other Hay/Non Alfalfa,2017,6,39,6039,5534617472.0,42245931.0,5330
Madera,Pistachios,2017,6,39,6039,5534617472.0,42245931.0,188657
Madera,Rice,2017,6,39,6039,5534617472.0,42245931.0,23
Madera,Tomatoes,2017,6,39,6039,5534617472.0,42245931.0,2250
Madera,Walnuts,2017,6,39,6039,5534617472.0,42245931.0,35375
Marin,Grapes,2017,6,41,6041,1347950152.0,797055812.0,632
Marin,Other Hay/Non Alfalfa,2017,6,41,6041,1347950152.0,797055812.0,435
Marin,Pistachios,2017,6,41,6041,1347950152.0,797055812.0,1
Marin,Strawberries,2017,6,41,6041,1347950152.0,797055812.0,2
Marin,Walnuts,2017,6,41,6041,1347950152.0,797055812.0,7
Mariposa,Almonds,2017,6,43,6043,3752472150.0,36225644.0,134
Mariposa,Grapes,2017,6,43,6043,3752472150.0,36225644.0,129
Mariposa,Oranges,2017,6,43,6043,3752472150.0,36225644.0,10
Mariposa,Other Hay/Non Alfalfa,2017,6,43,6043,3752472150.0,36225644.0,13
Mariposa,Pistachios,2017,6,43,6043,3752472150.0,36225644.0,193
Mariposa,Walnuts,2017,6,43,6043,3752472150.0,36225644.0,50
Mendocino,Grapes,2017,6,45,6045,9081426663.0,962946206.0,10204
Mendocino,Other Hay/Non Alfalfa,2017,6,45,6045,9081426663.0,962946206.0,34721
Merced,Almonds,2017,6,47,6047,5014506620.0,110178168.0,645148
Merced,Grapes,2017,6,47,6047,5014506620.0,110178168.0,109805
Merced,Lettuce,2017,6,47,6047,5014506620.0,110178168.0,2876
Merced,Oranges,2017,6,47,6047,5014506620.0,110178168.0,83
Merced,Other Hay/Non Alfalfa,2017,6,47,6047,5014506620.0,110178168.0,51781
Merced,Pistachios,2017,6,47,6047,5014506620.0,110178168.0,103977
Merced,Rice,2017,6,47,6047,5014506620.0,110178168.0,5465
Merced,Strawberries,2017,6,47,6047,5014506620.0,110178168.0,178
Merced,Tomatoes,2017,6,47,6047,5014506620.0,110178168.0,45854
Merced,Walnuts,2017,6,47,6047,5014506620.0,110178168.0,25221
Modoc,Almonds,2017,6,49,6049,10225096402.0,661284408.0,19
Modoc,Grapes,2017,6,49,6049,10225096402.0,661284408.0,4
Modoc,Lettuce,2017,6,49,6049,10225096402.0,661284408.0,2115
Modoc,Other Hay/Non Alfalfa,2017,6,49,6049,10225096402.0,661284408.0,169421
Modoc,Rice,2017,6,49,6049,10225096402.0,661284408.0,168
Modoc,Walnuts,2017,6,49,6049,10225096402.0,661284408.0,78
Mono,Almonds,2017,6,51,6051,7896838483.0,214695677.0,2
Mono,Grapes,2017,6,51,6051,7896838483.0,214695677.0,3
Mono,Oranges,2017,6,51,6051,7896838483.0,214695677.0,5
Mono,Other Hay/Non Alfalfa,2017,6,51,6051,7896838483.0,214695677.0,1740
Mono,Pistachios,2017,6,51,6051,7896838483.0,214695677.0,7
Monterey,Almonds,2017,6,53,6053,8499616876.0,1267800137.0,12277
Monterey,Grapes,2017,6,53,6053,8499616876.0,1267800137.0,307157
Monterey,Oranges,2017,6,53,6053,8499616876.0,1267800137.0,20
Monterey,Other Hay/Non Alfalfa,2017,6,53,6053,8499616876.0,1267800137.0,25803
Monterey,Pistachios,2017,6,53,6053,8499616876.0,1267800137.0,134
Monterey,Rice,2017,6,53,6053,8499616876.0,1267800137.0,1156
Monterey,Strawberries,2017,6,53,6053,8499616876.0,1267800137.0,19748
Monterey,Tomatoes,2017,6,53,6053,8499616876.0,1267800137.0,5183
Monterey,Walnuts,2017,6,53,6053,8499616876.0,1267800137.0,7867
Napa,Almonds,2017,6,55,6055,1937986794.0,104295181.0,105
Napa,Grapes,2017,6,55,6055,1937986794.0,104295181.0,159538
Napa,Oranges,2017,6,55,6055,1937986794.0,104295181.0,281
Napa,Other Hay/Non Alfalfa,2017,6,55,6055,1937986794.0,104295181.0,935
Napa,Pistachios,2017,6,55,6055,1937986794.0,104295181.0,14
Napa,Rice,2017,6,55,6055,1937986794.0,104295181.0,1
Napa,Strawberries,2017,6,55,6055,1937986794.0,104295181.0,5
Napa,Walnuts,2017,6,55,6055,1937986794.0,104295181.0,1040
Nevada,Almonds,2017,6,57,6057,2480587338.0,41531993.0,1
Nevada,Other Hay/Non Alfalfa,2017,6,57,6057,2480587338.0,41531993.0,113
Orange,Lettuce,2017,6,59,6059,2053367783.0,401931862.0,18
Orange,Other Hay/Non Alfalfa,2017,6,59,6059,2053367783.0,401931862.0,5
Orange,Pistachios,2017,6,59,6059,2053367783.0,401931862.0,1
Orange,Walnuts,2017,6,59,6059,2053367783.0,401931862.0,5
Placer,Almonds,2017,6,61,6061,3644306246.0,246466620.0,411
Placer,Grapes,2017,6,61,6061,3644306246.0,246466620.0,850
Placer,Other Hay/Non Alfalfa,2017,6,61,6061,3644306246.0,246466620.0,15196
Placer,Pistachios,2017,6,61,6061,3644306246.0,246466620.0,3
Placer,Rice,2017,6,61,6061,3644306246.0,246466620.0,33533
Placer,Tomatoes,2017,6,61,6061,3644306246.0,246466620.0,15
Placer,Walnuts,2017,6,61,6061,3644306246.0,246466620.0,7546
Plumas,Almonds,2017,6,63,6063,6612400910.0,156387636.0,53
Plumas,Grapes,2017,6,63,6063,6612400910.0,156387636.0,90
Plumas,Oranges,2017,6,63,6063,6612400910.0,156387636.0,12
Plumas,Other Hay/Non Alfalfa,2017,6,63,6063,6612400910.0,156387636.0,8542
Plumas,Tomatoes,2017,6,63,6063,6612400910.0,156387636.0,20
Plumas,Walnuts,2017,6,63,6063,6612400910.0,156387636.0,1
Riverside,Grapes,2017,6,65,6065,18671212657.0,243883196.0,53009
Riverside,Lettuce,2017,6,65,6065,18671212657.0,243883196.0,163
Riverside,Other Hay/Non Alfalfa,2017,6,65,6065,18671212657.0,243883196.0,8788
Riverside,Walnuts,2017,6,65,6065,18671212657.0,243883196.0,1
Sacramento,Almonds,2017,6,67,6067,2499983887.0,75425434.0,10296
Sacramento,Grapes,2017,6,67,6067,2499983887.0,75425434.0,126734
Sacramento,Other Hay/Non Alfalfa,2017,6,67,6067,2499983887.0,75425434.0,130010
Sacramento,Pistachios,2017,6,67,6067,2499983887.0,75425434.0,914
Sacramento,Rice,2017,6,67,6067,2499983887.0,75425434.0,27259
Sacramento,Tomatoes,2017,6,67,6067,2499983887.0,75425434.0,3700
Sacramento,Walnuts,2017,6,67,6067,2499983887.0,75425434.0,19592
San Benito,Almonds,2017,6,69,6069,3596591082.0,4719300.0,709
San Benito,Grapes,2017,6,69,6069,3596591082.0,4719300.0,7562
San Benito,Other Hay/Non Alfalfa,2017,6,69,6069,3596591082.0,4719300.0,2665
San Benito,Pistachios,2017,6,69,6069,3596591082.0,4719300.0,7
San Benito,Rice,2017,6,69,6069,3596591082.0,4719300.0,497
San Benito,Strawberries,2017,6,69,6069,3596591082.0,4719300.0,21
San Benito,Tomatoes,2017,6,69,6069,3596591082.0,4719300.0,744
San Benito,Walnuts,2017,6,69,6069,3596591082.0,4719300.0,2503
San Bernardino,Grapes,2017,6,71,6071,51975576263.0,96414425.0,29
San Bernardino,Lettuce,2017,6,71,6071,51975576263.0,96414425.0,12
San Bernardino,Other Hay/Non Alfalfa,2017,6,71,6071,51975576263.0,96414425.0,721
San Bernardino,Pistachios,2017,6,71,6071,51975576263.0,96414425.0,14
San Bernardino,Walnuts,2017,6,71,6071,51975576263.0,96414425.0,10
San Diego,Grapes,2017,6,73,6073,10904373558.0,817404622.0,65
San Diego,Other Hay/Non Alfalfa,2017,6,73,6073,10904373558.0,817404622.0,44
San Francisco,Other Hay/Non Alfalfa,2017,6,75,6075,121477743.0,479114582.0,33
San Joaquin,Almonds,2017,6,77,6077,3606127799.0,89109687.0,293664
San Joaquin,Grapes,2017,6,77,6077,3606127799.0,89109687.0,397885
San Joaquin,Other Hay/Non Alfalfa,2017,6,77,6077,3606127799.0,89109687.0,68034
San Joaquin,Pistachios,2017,6,77,6077,3606127799.0,89109687.0,99
San Joaquin,Rice,2017,6,77,6077,3606127799.0,89109687.0,17601
San Joaquin,Strawberries,2017,6,77,6077,3606127799.0,89109687.0,17
San Joaquin,Tomatoes,2017,6,77,6077,3606127799.0,89109687.0,22478
San Joaquin,Walnuts,2017,6,77,6077,3606127799.0,89109687.0,490750
San Luis Obispo,Almonds,2017,6,79,6079,8548557892.0,815573121.0,6803
San Luis Obispo,Grapes,2017,6,79,6079,8548557892.0,815573121.0,210022
San Luis Obispo,Oranges,2017,6,79,6079,8548557892.0,815573121.0,87
San Luis Obispo,Other Hay/Non Alfalfa,2017,6,79,6079,8548557892.0,815573121.0,36433
San Luis Obispo,Pistachios,2017,6,79,6079,8548557892.0,815573121.0,1844
San Luis Obispo,Rice,2017,6,79,6079,8548557892.0,815573121.0,3
San Luis Obispo,Strawberries,2017,6,79,6079,8548557892.0,815573121.0,5386
San Luis Obispo,Tomatoes,2017,6,79,6079,8548557892.0,815573121.0,152
San Luis Obispo,Walnuts,2017,6,79,6079,8548557892.0,815573121.0,1171
San Mateo,Almonds,2017,6,81,6081,1161957020.0,757114175.0,118
San Mateo,Grapes,2017,6,81,6081,1161957020.0,757114175.0,107
San Mateo,Other Hay/Non Alfalfa,2017,6,81,6081,1161957020.0,757114175.0,639
San Mateo,Rice,2017,6,81,6081,1161957020.0,757114175.0,2
San Mateo,Strawberries,2017,6,81,6081,1161957020.0,757114175.0,88
San Mateo,Tomatoes,2017,6,81,6081,1161957020.0,757114175.0,1
San Mateo,Walnuts,2017,6,81,6081,1161957020.0,757114175.0,308
Santa Barbara,Almonds,2017,6,83,6083,7084063392.0,2729751706.0,1863
Santa Barbara,Grapes,2017,6,83,6083,7084063392.0,2729751706.0,96874
Santa Barbara,Lettuce,2017,6,83,6083,7084063392.0,2729751706.0,1
Santa Barbara,Oranges,2017,6,83,6083,7084063392.0,2729751706.0,94
Santa Barbara,Other Hay/Non Alfalfa,2017,6,83,6083,7084063392.0,2729751706.0,17997
Santa Barbara,Pistachios,2017,6,83,6083,7084063392.0,2729751706.0,3633
Santa Barbara,Strawberries,2017,6,83,6083,7084063392.0,2729751706.0,22324
Santa Barbara,Tomatoes,2017,6,83,6083,7084063392.0,2729751706.0,429
Santa Barbara,Walnuts,2017,6,83,6083,7084063392.0,2729751706.0,253
Santa Clara,Almonds,2017,6,85,6085,3343890934.0,33595384.0,53
Santa Clara,Grapes,2017,6,85,6085,3343890934.0,33595384.0,3738
Santa Clara,Other Hay/Non Alfalfa,2017,6,85,6085,3343890934.0,33595384.0,2299
Santa Clara,Pistachios,2017,6,85,6085,3343890934.0,33595384.0,4
Santa Clara,Rice,2017,6,85,6085,3343890934.0,33595384.0,245
Santa Clara,Strawberries,2017,6,85,6085,3343890934.0,33595384.0,33
Santa Clara,Tomatoes,2017,6,85,6085,3343890934.0,33595384.0,773
Santa Clara,Walnuts,2017,6,85,6085,3343890934.0,33595384.0,383
Santa Cruz,Almonds,2017,6,87,6087,1152794691.0,419743117.0,155
Santa Cruz,Grapes,2017,6,87,6087,1152794691.0,419743117.0,389
Santa Cruz,Other Hay/Non Alfalfa,2017,6,87,6087,1152794691.0,419743117.0,431
Santa Cruz,Rice,2017,6,87,6087,1152794691.0,419743117.0,9
Santa Cruz,Strawberries,2017,6,87,6087,1152794691.0,419743117.0,5961
Santa Cruz,Tomatoes,2017,6,87,6087,1152794691.0,419743117.0,29
Santa Cruz,Walnuts,2017,6,87,6087,1152794691.0,419743117.0,66
Shasta,Almonds,2017,6,89,6089,9778407493.0,186302040.0,125
Shasta,Grapes,2017,6,89,6089,9778407493.0,186302040.0,435
Shasta,Other Hay/Non Alfalfa,2017,6,89,6089,9778407493.0,186302040.0,122412
Shasta,Pistachios,2017,6,89,6089,9778407493.0,186302040.0,8
Shasta,Rice,2017,6,89,6089,9778407493.0,186302040.0,439
Shasta,Walnuts,2017,6,89,6089,9778407493.0,186302040.0,1724
Sierra,Almonds,2017,6,91,6091,2468694583.0,23299110.0,44
Sierra,Grapes,2017,6,91,6091,2468694583.0,23299110.0,1
Sierra,Other Hay/Non Alfalfa,2017,6,91,6091,2468694583.0,23299110.0,1207
Sierra,Walnuts,2017,6,91,6091,2468694583.0,23299110.0,1
Siskiyou,Grapes,2017,6,93,6093,16261933244.0,179149815.0,2
Siskiyou,Lettuce,2017,6,93,6093,16261933244.0,179149815.0,5641
Siskiyou,Other Hay/Non Alfalfa,2017,6,93,6093,16261933244.0,179149815.0,120061
Siskiyou,Walnuts,2017,6,93,6093,16261933244.0,179149815.0,507
Solano,Almonds,2017,6,95,6095,2128488719.0,218671901.0,63502
Solano,Grapes,2017,6,95,6095,2128488719.0,218671901.0,25704
Solano,Oranges,2017,6,95,6095,2128488719.0,218671901.0,71
Solano,Other Hay/Non Alfalfa,2017,6,95,6095,2128488719.0,218671901.0,81040
Solano,Pistachios,2017,6,95,6095,2128488719.0,218671901.0,2538
Solano,Rice,2017,6,95,6095,2128488719.0,218671901.0,1465
Solano,Strawberries,2017,6,95,6095,2128488719.0,218671901.0,6
Solano,Tomatoes,2017,6,95,6095,2128488719.0,218671901.0,27776
Solano,Walnuts,2017,6,95,6095,2128488719.0,218671901.0,43108
Sonoma,Almonds,2017,6,97,6097,4080764059.0,498182342.0,68
Sonoma,Grapes,2017,6,97,6097,4080764059.0,498182342.0,238862
Sonoma,Other Hay/Non Alfalfa,2017,6,97,6097,4080764059.0,498182342.0,7878
Sonoma,Pistachios,2017,6,97,6097,4080764059.0,498182342.0,57
Sonoma,Rice,2017,6,97,6097,4080764059.0,498182342.0,14
Sonoma,Strawberries,2017,6,97,6097,4080764059.0,498182342.0,9
Sonoma,Walnuts,2017,6,97,6097,4080764059.0,498182342.0,194
Stanislaus,Almonds,2017,6,99,6099,3874667416.0,46351766.0,741869
Stanislaus,Grapes,2017,6,99,6099,3874667416.0,46351766.0,48169
Stanislaus,Lettuce,2017,6,99,6099,3874667416.0,46351766.0,78
Stanislaus,Oranges,2017,6,99,6099,3874667416.0,46351766.0,21
Stanislaus,Other Hay/Non Alfalfa,2017,6,99,6099,3874667416.0,46351766.0,93236
Stanislaus,Pistachios,2017,6,99,6099,3874667416.0,46351766.0,14316
Stanislaus,Rice,2017,6,99,6099,3874667416.0,46351766.0,2284
Stanislaus,Strawberries,2017,6,99,6099,3874667416.0,46351766.0,39
Stanislaus,Tomatoes,2017,6,99,6099,3874667416.0,46351766.0,33223
Stanislaus,Walnuts,2017,6,99,6099,3874667416.0,46351766.0,184561
Sutter,Almonds,2017,6,101,6101,1560546528.0,15240591.0,34269
Sutter,Grapes,2017,6,101,6101,1560546528.0,15240591.0,657
Sutter,Other Hay/Non Alfalfa,2017,6,101,6101,1560546528.0,15240591.0,9807
Sutter,Pistachios,2017,6,101,6101,1560546528.0,15240591.0,6210
Sutter,Rice,2017,6,101,6101,1560546528.0,15240591.0,354285
Sutter,Tomatoes,2017,6,101,6101,1560546528.0,15240591.0,24139
Sutter,Walnuts,2017,6,101,6101,1560546528.0,15240591.0,221764
Tehama,Almonds,2017,6,103,6103,7638228749.0,33767783.0,52461
Tehama,Grapes,2017,6,103,6103,7638228749.0,33767783.0,651
Tehama,Oranges,2017,6,103,6103,7638228749.0,33767783.0,1
Tehama,Other Hay/Non Alfalfa,2017,6,103,6103,7638228749.0,33767783.0,32503
Tehama,Pistachios,2017,6,103,6103,7638228749.0,33767783.0,1181
Tehama,Rice,2017,6,103,6103,7638228749.0,33767783.0,73
Tehama,Tomatoes,2017,6,103,6103,7638228749.0,33767783.0,31
Tehama,Walnuts,2017,6,103,6103,7638228749.0,33767783.0,131038
Trinity,Grapes,2017,6,105,6105,8234265082.0,73407950.0,117
Trinity,Other Hay/Non Alfalfa,2017,6,105,6105,8234265082.0,73407950.0,288
Tulare,Almonds,2017,6,107,6107,12494889125.0,37207487.0,439845
Tulare,Grapes,2017,6,107,6107,12494889125.0,37207487.0,241445
Tulare,Lettuce,2017,6,107,6107,12494889125.0,37207487.0,755
Tulare,Oranges,2017,6,107,6107,12494889125.0,37207487.0,484959
Tulare,Other Hay/Non Alfalfa,2017,6,107,6107,12494889125.0,37207487.0,8652
Tulare,Pistachios,2017,6,107,6107,12494889125.0,37207487.0,215025
Tulare,Rice,2017,6,107,6107,12494889125.0,37207487.0,21
Tulare,Tomatoes,2017,6,107,6107,12494889125.0,37207487.0,1442
Tulare,Walnuts,2017,6,107,6107,12494889125.0,37207487.0,323166
Tuolumne,Almonds,2017,6,109,6109,5752029633.0,138772442.0,18
Tuolumne,Grapes,2017,6,109,6109,5752029633.0,138772442.0,7
Tuolumne,Other Hay/Non Alfalfa,2017,6,109,6109,5752029633.0,138772442.0,10
Tuolumne,Pistachios,2017,6,109,6109,5752029633.0,138772442.0,8
Tuolumne,Walnuts,2017,6,109,6109,5752029633.0,138772442.0,2
Ventura,Almonds,2017,6,111,6111,4771987962.0,947345370.0,356
Ventura,Grapes,2017,6,111,6111,4771987962.0,947345370.0,111
Ventura,Lettuce,2017,6,111,6111,4771987962.0,947345370.0,173
Ventura,Oranges,2017,6,111,6111,4771987962.0,947345370.0,87
Ventura,Other Hay/Non Alfalfa,2017,6,111,6111,4771987962.0,947345370.0,2592
Ventura,Pistachios,2017,6,111,6111,4771987962.0,947345370.0,618
Ventura,Strawberries,2017,6,111,6111,4771987962.0,947345370.0,7525
Ventura,Tomatoes,2017,6,111,6111,4771987962.0,947345370.0,42
Ventura,Walnuts,2017,6,111,6111,4771987962.0,947345370.0,17
Yolo,Almonds,2017,6,113,6113,2628144759.0,22878428.0,194505
Yolo,Grapes,2017,6,113,6113,2628144759.0,22878428.0,83768
Yolo,Oranges,2017,6,113,6113,2628144759.0,22878428.0,592
Yolo,Other Hay/Non Alfalfa,2017,6,113,6113,2628144759.0,22878428.0,83959
Yolo,Pistachios,2017,6,113,6113,2628144759.0,22878428.0,18446
Yolo,Rice,2017,6,113,6113,2628144759.0,22878428.0,116392
Yolo,Strawberries,2017,6,113,6113,2628144759.0,22878428.0,3
Yolo,Tomatoes,2017,6,113,6113,2628144759.0,22878428.0,78743
Yolo,Walnuts,2017,6,113,6113,2628144759.0,22878428.0,100089
Yuba,Almonds,2017,6,115,6115,1636913845.0,31057995.0,8523
Yuba,Grapes,2017,6,115,6115,1636913845.0,31057995.0,2252
Yuba,Oranges,2017,6,115,6115,1636913845.0,31057995.0,26
Yuba,Other Hay/Non Alfalfa,2017,6,115,6115,1636913845.0,31057995.0,6086
